text,label,,
Dibaca dlu bu suratnya baru menanggapi..ngaku belom baca isi suratnya kok sudah klasifikasi .kan aneh<U+0001F605><U+0001F605><U+0001F605>,0,,
Yg nyuratin yg O'on.. berani2nya nyuratin.. Maen nyuratin aja..ternyata Nampar muka sendiri..,0,,
ENGK ADA SINDIR MENYINDIR DAN SOK PALING BEKUASA DAN HEBAT.......GANDA ITU BERARTI ADMIN ENGK BERES BUK.,0,,
"Data Bansos daerah dikerjakan oleh Dinsos, Capil atau Statistik sih? Kalau di Dinsos berarti ibu ini sedang drama lagi dong ya <U+0001F644>",0,,
Wong dia ga bisa kerja ya gitu Bu,0,,
"Dia yang nyusun, dia yg protes",0,,
yg mendata warga kan wewenang Pemda bang hehe,1,,
"Buzzer ayo serang anis, puji2 Risma: 
Ingat kalian udah di bayar jgn diem2 baek ya",0,,
Anis pekok kayak lu,0,,
@ega pertiwi˜ nah gitu dong semangat,2,,
"@Fishing Gold˜ 
<U+0001F600><U+0001F600><U+0001F600>",1,,
Menteri waw,1,,
Toh anies itu gk cocok jadi gubernur yg cocok jdi dosen bicara nya bagus tapi hasil nihil,0,,
Kasih tauuu wan,1,,
"Seharusnya si pak anies di gituin agar dia mikir... 
Itu pak anies,pembayaran-pembayaran yg bayarnya berlebihan gmna itu pak anies??? Kelebihan bayar apa buar korupsi bareng2x.... 
Korupsi kok di bilang kelebihan bayar... Gmna itu pemimpin jakarta bisa kelebihan bayar <U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923>",0,,
"kebanyakan ngamuk, tapi bansos salah sasaran melulu",0,,
Saya blum penrh dpat  sma sakali y,1,,
Anies itu Penjahat Korupsi uang2 Rakyat Jakarta beserta Kroni2 nya dgn segala macam Cara Gerombolan penjahat Korupsi dikantor Gubernur ini menghalalkan Uang Bansos.Uang APBD dan Uang uang Proyek2 yg ada dijakarta,0,,
"Risma oh Risma...
Parah parah...
Orang pakek surat..
Tapi menteri bansosnya sok nyalain Gabenur DKI....
Mao cari panggung terus itu buk Risma....
Iya udah terlihat dari awal lah klo Risma mao nyalahin DKI",0,,
Semangat bu risma kami percaya dgn bu risma kerja nyata <U+0001F44D><U+0001F4AA><U+2764><U+FE0F>,2,,
"Punya hp kuota buat komen disini,,, tpi komen nya  gw kapan Bu dapet bantuan ,,,orang miskin kgk bakal punya hp,, lu di kasih tangan di kasih kaki sama Allah yg di pakai lah buat kerja",2,,
Gue mah lbih prcaya kerja anies daripada die,0,,
"Klo saya sih, terserah lu mau apa Nis, puas2in jungkir balik salto jaran goyang jek, jungkat jungkit jungkar jungkir...serah!!!
Yang penting LO JANGAN SAMPE JADI RI 1 !!!!!!!
Kasihan anak cucu gw, nis. Enak tujuh turunan di lo!!! Modar di Indonesia Raya.
Selamat MENGGELANDANG lepas dari DKI 1...",0,,
"Emang bu risma jkt amburadul tu data ny byk gak tepat sasaran.rmh kosong aj dpt bansos beras,org yg mampu aja di kasih apa gak gila tu rt rw nya<U+0001F624><U+0001F624><U+0001F624>????",1,,
Pakai kripto bu..,0,,
"Hr gi dt msh salah terus....tuada tengga sy bonsos uang 600 ribu nol .
Orang yg wajib nerima tdk punya bantuan apa..tlg  pak perhatikan.",1,,
Anis nyusun anggaran g becus mendata warganya g bisa jd apa yg anda bisa nis,0,,
laahh emang sebatas gitu kog gubernur Dki kemampuannya,0,,
Lah mnk gmn ditmpat gw ja bnyak BKN tingal dstu tpi dpt bntuan..tu kn menteri yg SK mrah2 tu kn,0,,
<U+0001F600><U+0001F600><U+0001F600>,0,,
"Banyak yg tdk dapat ..pantes ajah data amburadul.. ponakan saya dpt undangan mpe 2 x disuruh bawa ktp asli surat pernyataan, tp gak dikasih juga kartunya Atm DkI nya ..apa dicaplok sm org banknya juga???",0,,
Siapa yg blm di vaksin <U+0001F600>,1,,
"Bicara soal data dan Manajemennya DKI Jakarta, pasti paling AMBURADUL! <U+0001F602><U+0001F602><U+0001F602>",0,,
haa haaa... padahal jakarta paling berhasil mengatasi kemiskinan,2,,
@Wafiq Baidah˜ whaaattt..?,0,,
"@Wafiq Baidah˜ 
Ah masa c<U+0001F606><U+0001F606><U+0001F606><U+0001F606><U+0001F606>",0,,
@Wafiq Baidah˜ what?,1,,
@Wafiq Baidah˜ omae wa mou sindeiru,0,,
@Wafiq Baidah˜ what?,1,,
@Wafiq Baidah˜ seriously ?,1,,
"@Wafiq Baidah˜ hehehe. Nah itu, datanya perlu dicurigai bnr apa ndk. Wong data kependudukan yg perlu bantuan saja bnyk yg ganda. Data mengatasi kemiskinan jadi perlu dipertanyakan",1,,
gimna ga amburadul hri ni datanya dh bgus lngsung kkita datanya bsok2nya mlah di ubah lagi data kita yg di pke ngubahnya pke data org laen lgi,0,,
Yg butuhhkagak dapet buatckadrun d5oang,0,,
gk bisa kerja gubenurnya ibu,0,,
"Harus a di bantu  rata "" di desa"" ..ynk gk punya penghasilan.",0,,
"Risma jangan ikut campur masalah DKI..
Carmuk udah gak jaman",0,,
Sengaja...biar bs ditilep.,0,,
risma cari pamor d jalarta,0,,
Lha iya.. data dr pemda/pemkot harus bener..siapa yg dapat bantuan.. kementrian/dinas sosial kan nunggu data dr pemda/pemkot.. pemkot/pemda ngasih data daerahnya aja ga becus..kog nyalahin dinas sosial yang ngurusin seluruh rakyat indonesia..pada kebalik otaknya..,0,,
"Gub ny mau cr panggung d masa2 pandemi ini,tuh msh 40 % datanya dki..wkwkk",0,,
EMANG DKI GAK BISA KERJA GUB NYA HANYA TERIMA BERES DIATAS MEJA .NAMANYA AJA GUB TERGOBLOK VERSI GOEGLE,0,,
"Pdip punya kader secemerlang ini,sehebat dan sejujur ini,yang mau diangkat koq puan??? Megawati dan sby punya satu kesamaan,suka memaksakan anaknya atas suatu jabatan yang nyata nyata kasat mata tidak akan mungkin dapat di embannya,karena memang tidak mumpuni,tidak kredibel dan tidak cukup cerdas",2,,
Setuju,2,,
Makanya Buk.risma...blankKan.aja.dulu itu dana bamsos..truzz di data ulang lagi...,1,,
"DKI seharusx menjadi pionir dlm segala bidang , bukan malah buruk dlm segala hal , ternyata gubernur DKI cuma sukses mengolah kata2 daripada data , <U+0001F600><U+0001F600><U+0001F600><U+0001F600><U+0001F600>",0,,
Sampean g tau apa apa.. Jangan asal bicara... Takutnya kena prank<U+0001F923>,1,,
"Betul Sekali gurberbur ragunan, moso warganya covid Ngumpet, e larinya lihat kuburan, peti mati dan ragunan Wkwkwk",0,,
Gubernurnya aja lepas tangan kok wkwkwk,0,,
"DKI buruk dalam segala hal ?
Lu pasti orang kampung yg belum pernah ke DKI, tp seandainya lu pernah ke DKI matamu yg katarak dan hatimu yg demgki.",1,,
"@Mr nugi satria˜ dki berubah bukan hasil Kerja Anis Semua juga Tau, Cuma klaim Sana sini <U+0001F602><U+0001F602><U+0001F602>",0,,
"@Mr nugi satria˜ nyatanya emang lebih buruk kok, berapa realisasi kampanye yg udah dilakukan anis? okeoce? oketrip? dp0? stop reklamasi? kjp plus? naturalisasi? ada yg rampung?",0,,
"@Dhessy Maharani˜semua orang juga tau kalau
semua gubernur DKI punya hasil, dari jaman pak Ali Sadikin sampai jaman pak Sutiyoso masing masing punya hasil.
Pak Anies ngak pernah mengkalim itu hasil jaman dia semua.
Tp hasil pembangunan yg terakhir dan ",0,,
"@Ian Oktabri˜ kalau hati lu udah kotor, mata lu juga ngak akan bisa melihat dengan jelas.
Janji pak Anies terukur dan tercatat, dan berproses utuk dikerjakan cuukk, tidak bisa bin salabin jadi semua.
Lalat tidak pernah menemukan bunga yg harum, yg dia c",2,,
@Mr nugi satria˜ yuk sebutin apa aja?,0,,
"@Mr nugi satria˜ tinggal sebutin udah ada yg rampung apa belum,soalnya dia butuh fakta bukan kata- kata",1,,
Hhhh baca makanya nenek. Klo ga tau,0,,
"Buat hewan piaraan waktu dan tempat di persilahkan buat menyanjung majikan lu!! Jika betita tentang anis pasti smua hewan piaraan bermunculan lg pada lapar ya, makanya kerja kerja kerja bukannya menjilat menjilat menjilat",0,,
"Hahahaaa...jd tmbh kliatan klo gak layak mimpin birokrsi seluas DKI la gt kok sok pede mau nyapres yg luas nya lbh dr luas n brmajemuk..nis"" iso mu opo",0,,
Kalau bs jgn lwt pos nanti ke catut,0,,
"Anis kerja ga beres, hasil jelek nyalahin orang lain",0,,
Coba ibu punya Chanel YouTube pasti lhat komentar nya lucu lucu,0,,
"Anies Baswedan memang Edan !!! Gak niat ngurusin warga Jakarta, Cuma serius ngurus pencitraan diri untuk nyapres 2024 di atas mayat & penderitaan warga DKI Jakarta !!!",0,,
DKI ambyarrr,0,,
Kn dia mau nyalon x jd gubernur dki,0,,
"Ngak tau persis ternyata persis ngak tau  ????
muter muter  dibuka semuanya  ????",0,,
"orang yg memang kerja d sindir, yg ga bs kerja di diemin aja ga ada bunyinya",0,,
DKI???Mumettt...angelll wesss angelll<U+0001F602><U+0001F602><U+0001F923><U+0001F923><U+0001F923>,0,,
PERBAIKAN DATA DKI 40 persen TAPI PENCITRAA IBUK 60 PERSEN.,0,,
"Yg pencitraan itu.. yg ngasih data sampah, trs gaya2an nyuratin Risma buat ngecek.. 
Kata Riesma : "" lu yg ngasih data Sampah, gua yg suruh beresin.. udah gitu sok2an Pencitraan nyuratin gua lagi.. Koplak lu.. gua buka sekalian nih ke publik.. !!! "" ha hahaha.. mantaappp Bu <U+0001F44D>..",0,,
@Bayu Triambudi˜ itu kan kata ibuk risma...ha..ha ha tapi  setelah audit pencitraan akan di mulai...camera pun di mulai action.....maka sampai lah dibawah jambatan dengan orang tua  yg di beri tak seberapa untul buat kasak kusuk jakarta tapi di benci oleh,0,,
Ibu isut daerah lain juga ya,1,,
Anies...anies....bisa nya ngerepotin aja,0,,
"Kacau balau..
1. Kasus data Ganda udah lama, di jaman SI ibu doi udah lapor sana sini sejak maret bahkan...semua yang dia lapor bilang..pilihan cuman 2 validasi atau hapus data nya.
2. Pembagian tugas ga jelas, penerima bansos provinsi 1.8 juta..pembagian tugas provinsi 1 juta data, Sisa pusat... provinsi udah kelar tugas..tinggal 90 ribu yang Ganda (dobel dengan data pusat).
3. Provinsi nanya ke pusat..ini gmana yang dobel? Valid?? Tidak valid?? Gitu doang...tinggal jawab aja.
4. Jawaban nya? Konfrensi pers..isi nya..ga ngerti isi Surat (emmm.. mungkin ga perlu dibilang??) Dan kesana kemari...emmmm...",0,,
Untung aja aku bukan orang jakarta,0,,
NiceMa'am<U+0001F4AA><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F497>,0,,
Anies itu ga kerja bukannya ga bisa kerja orang dia punya otak pinter kuliah aj di luar negeri dia itu hanya manfaat kan jabatannya aj demi ambisi kekuasaan dan harta ibarat kata aji mumpung jadi gubernur memperkaya diri,0,,
"Saya mohon data penerima bansos melibatkan TNI POLRI jgn hanya aparat kelurahan , mengingat warga masyarakat yg dpt bantuan banyak yg family aparat kelurahan dan dekat dgn pejabat kelurahan, apalagi kalau sdh mendekati Pilkades begini, masyarakat yg diperkirakan tdk memilihnya bansos nya pada dicabut",0,,
Kerja terbalik,0,,
Jangan cuma di Jakarta Bu,1,,
"Anis kebanyakan ngomong kerjanya engga becus,kpn kpk panggil anis ,capedeh dengernya bosan kg kelar2cing",0,,
Bu Risma mmg is the best sehat selalu njih bu<U+0001F64F><U+0001F64F><U+0001F64F>,2,,
EMANG GUBERNUR DKI JAKARTA TERBURUK KERJAANYA BEGINI HAHAHAHA,0,,
biar g terkesan pansos pertemukan risma sm pa anies. sy jiji bangt sm gaya nya risma,0,,
Gubernur lg nyari muka....krjanya jg gk becus,0,,
pya sy ga cair.? tuh BST yg dri BANK DKI pdahal yg sy dpet cman BST trus ATM ny suruh buat apa pjangan dlu yg dri januari ympek april dpet yg skrang ga dpet ga tau msalah ny dmna apa nih plian yg dpet skarang,0,,
Gubernurnya lagi sibuk pencitraan bu jadi maklum...,0,,
"Memsos kenapa atm dki yg surat dati mensos semdiri tadinya atm dkai ,alaham memnatalkan a tm ,dki jadi nol sedamgkan , atm tetangga semuamya dapat  rp 600.000 saua tidak fapat itu kan ganjil , saya lena setruk n jansaja susah umur 73 thn , lenapa mensos sampa hati , sedang teyangga pada dapat ini tidak adil pilihan memsos apa oni tebang polih tak wajar , boleh tamya rt ,lurah rawabumga , saya amat kecewa soal btl yh tebang pilih , mohon koreksi kembali",0,,
"Rt 017 m lurah rawa bunga kecamatan katimegara jaktimur twm busan ke youtbe  , ke mensos dki jaktim ,mohon trims pada yg berkometen , maaf tangan saya masih setruk , mohon bantuan dan pengetian nya , boleh juga pafa gubernur DKi jarta , saya sulit berjalan maaf n kurang sopan kerna keadaan saya Rt 016, Tw 06 kel Rawabunga , leamatan jatinegara , DKI jakarta , mphon nantuan tembusan nya disampa ikan , saya lagi saki",0,,
Anis lagi anis lagi mental pgmis,0,,
"Bu risma kalau bisa di sidak pernah wilayah khususnya di tempat saya kelurahan pisangan timur. Bantuan BST bapak saya masih belum turun. Pas di cek di aplikasi JAKI. Status nya mohon menunggu dan tertulis masih dalam proses pemadanan dengan data BST kementerian sosial RI, itu maksudnya apa ya bu. Dan saya coba cek status data terpadu FOTO. Bapak saya terdaftar dalam DT FOTO. Hasil cek data terpadu statusnya BERHAK dan tertulis tahap 2oktober 2020 menerima. Tapi dari pengurus di tempat saya tidak di berita tahu. Kalau bisa tolong di jelaskan soalnya saya masih belum mengerti",1,,
Maaf yg kedua itu data FMOTM ya Bu,0,,
"mlm semuanya..kelihatan beda KELAS cara bicara IBU RISMA DAN BPK ANIS..KELIHATAN KAN KELIHATAN UDAH KELIHATAN BELUM..IBU RISMA d lapangan KERAS/TEGAS..tapi d forum fleksibel mau menerima masukan/saran..trim""s..",1,,
"DKI kan pemimpin nya ngga biisa kerja hehe,janji politik nya satu pun tidak ada yang dapat di realisasikan hehe Mana Dp 0% yang ada hanya lahan korupsi yang ada wkwkwkw",0,,
Cba bantuan...blt...di kawasan blitar di pantau ..ini,0,,
perrtemukan di satu meja rima yg slu pansos sm pa anies,0,,
"Kerjanya apa sih ini laki
Gapernah keliatan jelas nya",0,,
Aku arek suroboyo wes ngerasake kepemimpinan bu risma..sehat selalu ibu..,0,,
nggeh om,0,,
Wekawekakakkakk,0,,
Calon gubernur DKI aja lah buuuuu,2,,
Mak lampir lagi koar 2 pencintraan...apa lagi nich.,0,,
lah lu knp dah?? <U+0001F602>,0,,
"Ehhhhh darussalam hasyim,, skalipun mak lampir tpi d,akui cara ke,pemimpinan,y oleh dunia, dan bahkn 3x dpt pnghargaan sbagai wali kota trbaik d,dunia,",0,,
By name by address... Kenapa gk by name by NIK...,0,,
Anis gitu lho..,0,,
Ngapain juga,0,,
"Aneh Tapi Nyata. 
Sama Gubernur Yang Satu ini.
Data Data Penerima Bansos Di Buat Oleh Pemda Nya Sendiri. 
Eeeeeh Ada Data Data Ganda Kok Malah Nanya Kemensos. 
Kemensos Tufoksinya Mencairkan Anggaran Bansos dan Mengawasi  dan Di awasi jalan nya pembagian Bansos.
Nah untuk Semua Pemda Daerah Yang Membuat Data Data nya Yang berhak Menerima Bansos. 

Kok ada Data Data Ganda di daerahnya sendiri kok malah nanya Kemensos.",0,,
Memimpin suatu provinsi tidak semudah membalikan telapak tangan,0,,
Apalagi memimpin indonesia bro,0,,
Iya sih tp kan berjubel jajaranya<U+0001F615><U+0001F615>,0,,
Pemda DKI sama gubernur nya ..mau enaknya doang ... kerja ga nyiyir plus kelebihan anggaran iya <U+0001F92D>,0,,
"Langsung aja klo mau bantu RAKYAT !!!

JANGAN NGOMONGIN DATA MELULU...!!!

RAKYAT DAH BOSEN FHOTO COPY DATA INI, DATA ITU...!!!

TANPA ADA NYA BENCANA ATAU APA PUN ITU NAMA NYA...
MEMANG SUDAH MENJADI KEWAJIBAN NYA PARA PENGELOLA PENYELENGGARA NEGARA INI :

UNTUK MENSEJAHTERA KAN DAN MEMAKMUR KAN RAKYAT DI SELURUH NKRI INI...!!!",0,,
"Membantu butuh data, siapa saja yg layak dibantu, dasarnya data",0,,
Nisssss....gak bisa kerja gitu kok mau nyapres..... ajjjooorrr negara,0,,
"Klihatan mana yg CERDAS dan yg BODOH. Yg satu lulusan SOSIOLOGI, yg satu lulusan TEKNIK. Yg satu pakar manipulasi, yg tahunya hanya mnegklaim hasil kerja orglain dan hbskan anggaran dg proyek2 sampah penghamburan uang negara, smntra yg satu lagi tahuny berpikir, kerja, evaluasi dan mnyalurkan hak rakyat kmbali kpd rakyat. Bknny merendah Sosiologi, tp jg tolong jgn mengelabui org dg gelar Ph.D seolah2 membrikan image si bodoh ini org cerdas. Gelar Ph.D utk bidang engineering sangat jauh dg bidang Sosiologi, tingkat kesulitanny sangat jauh. Jgn jdikan pencitraan Ph.D utk membohongi org banyak. Mari Berpikir.",0,,
Anis lgi cari muka,0,,
"Alhamdulilah pahlawan Indonesia yang bener2 membela rakyat,sehat selalu bu risma.....semoga dalam lindungan Alloh SWT <U+0001F932><U+0001F932><U+0001F932><U+0001F932><U+0001F932>",2,,
"kok msh saling menyalahkan, mbok ya cari solusi yg baik.",1,,
Lho kasih tau wan aibon itu bung,0,,
Yg saling menyalahkan siapa hayooo..bc dgn seksama,0,,
Wan aibon,,,
Cermati dan pahami Nya Bung Biar Kagak Miring sana Sini hahahahahahaa...,0,,
@Benny Dyballa˜ biasa gan..dia kan lbh condong..wkwkwkk,0,,
Ok,0,,
...tukang drama tukang marah2x...tukang nangis2x ....... suka nyari simpatisan masyarakat lewat media pro nya dia (kompas tipu/metro tipu inews para pemuja kebo merah),0,,
data y tny lh ke pa rt rw kelurah kok langsung gubernur si gk jls mentri y,0,,
Ayo drun maju ... jgn mau kalah drun,0,,
dia yg boker..eh dia yg ribut kebauan tokai nya.. eh skr suruh orang pula cebokin plus siramin tokai ny.. emang ahli nya lepas tangan..,0,,
KRITIK JUGA  TUH BU RISMA PROYEK PAK LURAH BANYAK YG MANGKRAK....PEMIMPIN ITU NYENENGIN RAKYAT BUKAN NYAKITIN RAKYAT.MAU BIKIN KEBUJAKAN SENENGIN RAKYAT BR ADA DI HATI RAKYAT..GK USAH SOK KERITIK PAK ANIS BR MEMIMPIN..KALIAN TUH UD BERAPA PRIODE,0,,
"Jdi inget formula e,dp nol% dah rampung pa blum..<U+0001F601>",0,,
@Bintangempat˜ ingat juga sn pak lurah yg ingkar janji..itu hoax apa boong ye,0,,
Tanya wan aibon<U+0001F601>,0,,
"Yang jelas sesama birokrat jangan saling menyalahkan, tetapi harus bersinergi demi kemaslahatan umat",2,,
"dikasih tahu ada data ganda penerima, ga terima,gimana ?, jangan2 mau nilep kaya teman partaimu",0,,
Ini penjilat pemerintah,0,,
Tgupp mana Nies<U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923>,0,,
Risma NGELES  kecerobohan kemensos,0,,
"Cieeee "" intinya seiman"" yak bro <U+0001F602><U+0001F602>",0,,
lah pendataan warga di daerah yaa tanggung jawab Pemda dong mas kalo ga salah si gitu,0,,
"Lu kerja yang bener, ini malah sindir""an..
Dah di kasih tau klo ada kesalahan data, sok"" kaya orang bener. Ini masih di DKI Jakarta, blm di tempat lain..
Gini klo kerja untuk partai bukan untuk masyarakat, di kasih tau ada data ganda tapi malah sindir""an.. <U+0001F926> 
Partai Redbull ga jelas rata-rata, sesama anggota sikut""an, kalo korupsi bagi-bagi..",0,,
Masih ada Petugas dr daerah mintak uang biaya ojek Rp.15.000 per org utk penerima bansos beras 10kg...bgmn ini Bu Risma bisa terjadi....kmn kami bisa melaporkan hal tsb...?????...,0,,
Undang media aja kan gampang kalo ada bukti valid pasti media mau,0,,
Pencitraan aja,0,,
Sikatttttt,0,,
"Anies Baswedan, anda seorang yg jenius. Terus terang ya, saya takjub kepada kemampuan anda untuk menemukan hal-hal yang orang lain nggak lihat. (Jaya Suprana, tokoh Tionghoa, pendiri MURI Museum Rekor Indonesia).",2,,
"Anies Baswedan, anda seorang yg jenius. Terus terang ya, saya takjub kepada kemampuan anda untuk menemukan hal-hal yang orang lain nggak lihat. (Jaya Suprana, tokoh Tionghoa, pendiri MURI Museum Rekor Indonesia).",2,,
"Anies Baswedan, anda seorang yg jenius. Terus terang ya, saya takjub kepada kemampuan anda untuk menemukan hal-hal yang orang lain nggak lihat. (Jaya Suprana, tokoh Tionghoa, pendiri MURI Museum Rekor Indonesia).",2,,
"Anies Baswedan, anda seorang yg jenius. Terus terang ya, saya takjub kepada kemampuan anda untuk menemukan hal-hal yang orang lain nggak lihat. (Jaya Suprana, tokoh Tionghoa, pendiri MURI Museum Rekor Indonesia).",2,,
Nek Coyo<U+0001F925><U+0001F925>,0,,
Akibat salah pilihan warga jakarta yg memilihnya dan sampai saat ini banjir kanal pun belum diselesaikan dan program2 mengatasi banjirnya tdk jelas dan warga jakarta harus siap mengalami kerugian banjir lagi yg tdk benar2 serius diatasi yakni sheet pile dan pelebaran sungai ciliwung yg tdk bisa dikerjakan karena gubernurnya tersandera oleh janji2nya sendiri. Sayang jakarta sdh membuang waktu hampir 5 tahun yg harusnya bisa diisi banyak hal dan luar biasanya sdh kinerja spt ini ada rakyat yg masih mendukung nya nyapres luar biasa buta mata hatinya rakyat2 yg mendukung org yg tdk cakap bekerja tapi jika org spt ini terpilih seluruh masyarakat jadi kena akibat kesalahan mereka yg salah pilih.,0,,
<U+0001F44E>,0,,
Ibu Mentri gimana cara nya mendapatkan bantuan saya dari mulai pandemi TDK pernah dapat bantuan apa pun kemarin saya dgn cucu sy insoman juga TDK mendapat kan apa2 sy TDK tau melapor kemana sy menyampaikan melalui kolom komentar ini <U+0001F64F>,1,,
"Cari"" informasi di internet mas, punya hp dan kuota internet kan???",0,,
Emberrrrrrrrrrrrrrrrrrr,0,,
Risma dari dulu itu terkenal CARI MUKA,0,,
lahh emng knp?,0,,
"Klo anis gubernur yg gk punya muka, krn meminta sumbangan ke DUTABESAR, smpe k,taun,, dsr mental pengemis<U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923>",0,,
"BERITANYA MEMBUAT TREN ANIS JADI TURUN....KOTA KOTA LAIN DI CEK TIDAK BUK RISMA YANG BAIK HATI DAN JUGA TIDAK SOMBONG(KATANYA)

KOTA SURABAYA
KOTA JAWA TENGAH
KOTA JAWA BARAT

DAN KOTA KOTA LAINYA
KALAU TIDAK DI CEK ?
ADA APA DIRIMU DENGAN PAK ANIS SEPERTI TIDAK HARMONIS ?",0,,
"Kota surabaya jateng jabar gak ada tuh gubernur nyurati mensos.....
Karna mereka gubenur"" yg bisa bkrja 
Beda dng anis gk bisa kerja tp pinter ngeles
Pantas anis di bantah ma mensos.....
Anis gak trima......sana suruh suratin dutabesar"" dr luar negri mnta sumbangan lagi....ekekwkwkwk",0,,
Maunya semua pejabat yg menerima dana hasil manipulasi c19 harus ikut di penjara termasuk para auditor2 yg mengaudit,0,,
Hukum mati..!! Dia maling duit rakyat yg sedang kesusahan/kesulitan akibat pandemi covid 19,0,,
"12 th ntar banding dapat diskon 60% kayak pinangki.
Trus tiap tahun dapat remisi. Ujung2nya cuma jalani 2 th. Enak banget ya jd koruptor di indonesia",0,,
Betul om di indo para koruptor hukumannya dipotong massa tahanan....mana korupsi nya gede lagi 3 m lebih,0,,
"Enak dong , itukan cita cita saya Juga
Chakkzz",0,,
Iya itu.. Mknya pejabat pejabat masih bancakan jatahnya rakyat.. Hukuman yg ringan tak seberapa dibanding kemewahan hasil korup utk tujuh turunan.,2,,
Entalah bro orang kayak kita2 ini cuman bisa gigit jari broh lihat hukum di negri ini bro mau bicar apapun gak didengar bro. .<U+0001F601>,1,,
"@Kaliang Kaliang˜ maksud nya Negeri Ini itu Negeri Irlandia kan , hehe Indonesia kan Nggk mungkinn , indonesia kan Sangat Baguss <U+0001F44C>",2,,
Ya tentu enaklah hukumannya  ringan lagi bkn disel tahanan para maling ayam.selnya special ada AC dan tv kalau ada duitnya bisa karoeke. begitu bebas lgsg kaya raya.saya juga mau pingin korupsi kalau begitu tapi tdk ada kesempatan.,0,,
@XD logue˜ nah bagus cita cita nya...memang harusnya koruptor itu harus ya di jadikan profesi terhormat...jangan di hina kaya gini,0,,
Semoga menjadi efek jera dan tidak ditiru pejabat yang lain!,0,,
Hanya mitos,0,,
"Wkwkwk oh tidak mungkin fergusoo,  harta masih banyakkk, semua bisa senang dengan uang wkwkwk, selama hukuman dinegara kita seperti ini, koruptor bakal tetap ada, kecuali hukuman mati bagi koruptor, jelas jera tuh",0,,
Seharusnya dihukum mati dimana hati nuraninya disaat rakyat sedang susah-susahnya karena pandemi dia malah korupsi dana bansos buat rakyat<U+0001F621><U+0001F621><U+0001F621>,0,,
"Ngga habis pikir.hukum tabur tuai.hati2 ya para pejabat,harus jujur mengelola kuanggan.",0,,
Biasanya nanti dapat remisi berlipat. Apalagi dia orang partai.,0,,
"yoi.. dendanya juga dibayarin..
hukumannya diremisi..
udah biasa dikota2 besar..",0,,
Hak rakyat yg sedang susah dikorupsi. Ini harus dihukum mati dan sita semua hartanya.,0,,
"Jatuh Vonis 12tahun
Semoga Sang Hakim tidak dimutasi dan tetap aman",0,,
Saya rakyat kecil maunya yg korupsi dihukum mati sajalah,0,,
"Menteri atau pejabat Negara yg melakukan korupsi saat pandemi seharusnya dihukum minimal 20 thn, maksimal hukuman mati.",0,,
"Janjinya Firli kan mau dihukum mati. Tp mana mungkin, pinangki aja dapat diskon 60 % dari tuntutan kok.",0,,
"@M N Hidayat˜  Ringan sekali hukuman perampok uang negara.
Bgmn bisa kapok para koruptor.",0,,
@Guntur Simanjuntak˜ itu lah enaknya jd koruptor di Indonesia,0,,
Kalau hakimnya artidjo alkostar mungkin hukumanya lebih berat,2,,
"Pikir pikir 
Terima 
Atau banding 
Itulah lg langkah hukum maling duit bansos",0,,
"Anggaran Covid sangat menggiurkan, ada yang panen ada yang di sengsarakan",0,,
"Tinggal tunggu, pemotongan masa tahanan.",0,,
Nanti ada diskon bonus dadakan <U+0001F601>,0,,
Duit orang susah masih aja di embat...,0,,
Hukum netizen Indonesia lebih sadis dari 12thn penjara cyiiiin <U+0001F91F><U+0001F61C>,0,,
g usah bertele2 jika koruptor g dihukum mati,0,,
Betulkan kata ku.. penjara seumur hidup itu tidak akan terealisasi.,0,,
"Mending hukum mati dari pada penjara seumur hidup,percuma di penjara pasti dapet sogokan tv perabotan ,jadi bukan kek di penjara :v",0,,
Mending collective sewa sniper mas.. kalo nunggu hukum pemerintah ga bakalan. Org rakus kayak gini ga mikirin org miskin yg nunggu bansos.,0,,
Knapa ga pake rompi tahanan beliau? Kog bda ya ama maling ayam... <U+0001F601><U+0001F601><U+0001F601>,0,,
"Bedalah kelas teri dengan kelas kakap, ixixiii",1,,
Ga pantas dia di sebut beliau..pantas nya iblis sebutan nya.,0,,
Ngapain make beliau pake si kontl,0,,
"Wkwkwk tamu istimewa bro, kek uang haram berjalan",1,,
Pejabat sekelas mentri.. Apalagi dia dari partai penguasa.. Jelas di bedakan.. Udah tradisi,1,,
"Paling Di sunat di PT

Kayak

Pinangki",1,,
Harus dihukum tembak sampai mati dan dirampas semua hartamya supaya Indonesia lebik perkasa.,0,,
Ini toh hakim yg katanya dapat suap juga ..,1,,
"Apa bedanya dia sama maling ?
Mau maling ayam tetangga, maling barang intinya sama2 maling kan?",1,,
"Kurangi 2/3 krn ""berkelakuan baik, kurangi remisi lebaran & agustusan, kurangi lg masa asimilasi, plus bonus izin kluar sakit dll. Total di dalam cuma 3 tahun... Tambah lagi nti bisa kluar2 krn koruptor skrg ada tugas baru jd penyuluh anti korupsi <U+0001F601>. Terima kasih revolusi mental nya pak de",2,,
"Rampok uang Rakya  sama dengan membunuh rakyat kok cuman 12 th, enak banget, pasti dpt potongan tahanan, hukum apa ini",1,,
